facility_key,owner_key,phone,program_category,inspection_type,action_code,result_code,facility_name,site_address,city,state,zip,owner_name,nature_of_business,street_number,street_name,street_type,post_directional,program_category_description,inspection_date,inspection_desc,serial_num,action_desc,result_desc,violation_code,violation_desc,inspection_memo,not_masked,sampid,sampsize
76323,67012,5052751818.0,406,,11,3,keva juice southwest llc,8100 wyoming blvd ne ste m7,albuquerque,nm,87113,keva juice sw llc,food service establishmen,8100,wyoming,blvd,ne,food service establishment,2021-02-02 00:00:00,covid response,davxoknqs,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,37,5
128011,113225,5058849495.0,406,,11,3,wendys,6204 san mateo blvd ne,albuquerque,nm,87109,wen new mexico llc,,6204,san mateo,blvd,ne,food service establishment,2020-11-04 00:00:00,covid response,dad0yoa0b,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,37,5
126841,112543,5052554248.0,406,,11,3,hurricanes,4330 lomas blvd ne,albuquerque,nm,87110,a and t enterprises llc,,4330,lomas,blvd,ne,food service establishment,2020-11-17 00:00:00,covid response,datdm58v0,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,38,5
127789,113092,5057978000.0,406,,11,3,sushi and sake llc,4214 central av se,albuquerque,nm,87108,jane dh merzweiler,,4214,central,av,se,food service establishment,2021-02-26 00:00:00,covid response,da1unz8vb,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,38,5
104028,17448,,406,,11,3,bobs burgers,6510 paradise blvd nw bldg e,albuquerque,nm,87114,shark enterprises inc,,6510,paradise,blvd,nw,food service establishment,2021-02-26 00:00:00,covid response,dajpm0e0o,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,38,5
106411,91280,,406,,11,3,chipotle mexican grill 1919,3400 nm 528 hwy nw bldg b,albuquerque,nm,87114,chipotle mexican grill of colorado llc,,3400,nm 528,hwy,nw,food service establishment,2021-02-18 00:00:00,covid response,daxvflvfz,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,38,5
5862,4986,5052559701.0,406,,11,3,burger king,2110 carlisle blvd ne ,albuquerque,nm,87110,burger king,restaurant,2110,carlisle,blvd,ne,food service establishment,2021-03-24 00:00:00,covid response,dal2l2hlh,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,38,5
76000,19863,5052559673.0,606,,11,3,fedex kinkos 1973,8000 paseo del norte ne ,albuquerque,nm,87110,fedex kinkos office and print inc,retail pre-package,8000,paseo del norte,,ne,retail - prepackage only,2020-11-19 00:00:00,covid response,datisqkn1,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,39,5
4719,3935,5053453014.0,601,,35,3,john brooks supermart 270,1130 candelaria rd nw ,albuquerque,nm,87107,g & l brooks enterprises inc,grocery,1130,candelaria,rd,nw,retail -grocery,2020-11-19 00:00:00,covid response,da5og1bai,csp corrected on site,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,39,5
64031,58917,5052469900.0,406,,11,3,tucanos brazilian grill,110 central av sw ,albuquerque,nm,87102,tucanos nm llc,restaurant,110,central,av,sw,food service establishment,2020-12-08 00:00:00,covid response,daa6mxrzw,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,39,5
106434,95507,5052657628.0,406,,11,3,immmanuel presbyterian church,114 carlisle blvd se,albuquerque,nm,87106,immmanuel presbyterian church,,114,carlisle,blvd,se,food service establishment,2021-03-19 00:00:00,covid response,da7cwnpzj,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,39,5
18988,17383,5058907113.0,406,,11,3,rudys country store & bbq,10136 coors blvd nw ,albuquerque,nm,87114,casa roja ii inc,restaurant,10136,coors,blvd,nw,food service establishment,2020-10-31 00:00:00,covid response,dalukj9vu,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,39,5
127021,112642,5058327237.0,405,,11,3,three sisters kitchen,109 gold av sw,albuquerque,nm,87102,three sisters kitchen,,109,gold,av,sw,food processor,2020-12-08 00:00:00,covid response,daiivxbw5,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,40,5
126611,112423,5052902559.0,406,,11,3,slice and dice pizzeria llc,5720 mcmahon blvd nw,albuquerque,nm,87114,slice and dice pizzeria llc,,5720,mcmahon,blvd,nw,food service establishment,2021-02-23 00:00:00,covid response,da0evje0r,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,40,5
89742,21,5052172860.0,606,,35,3,walgreens 12004,8011 ventura st ne ,albuquerque,nm,87122,walgreens co,retail drug/sundries,8011,ventura,st,ne,retail - prepackage only,2020-11-11 00:00:00,covid response,dalqz7lr1,csp corrected on site,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,40,5
73884,6194,5058813334.0,406,,11,3,kentucky fried chicken l039020,6200 san mateo blvd ne ,albuquerque,nm,87109,palo alto inc,restaurant,6200,san mateo,blvd,ne,food service establishment,2020-11-04 00:00:00,covid response,dad6rsjia,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,40,5
55108,51141,5058310964.0,409,,11,3,legacy church cafe,7201 central av nw ,albuquerque,nm,87121,legacy church inc,cafe,7201,central,av,nw,non school,2021-03-02 00:00:00,covid response,daszaqw30,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,40,5
60817,56074,5052551163.0,406,,35,3,el mezquite market llc,201 san pedro dr se ,albuquerque,nm,87108,el mezquite market llc,meat market,201,san pedro,dr,se,food service establishment,2020-12-18 00:00:00,covid response,dakfjjuxp,csp corrected on site,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,41,5
86250,78420,5052498865.0,406,,35,3,subway,333 montano rd nw ste b,albuquerque,nm,87107,trujillo management consultants llc,consulting,333,montano,rd,nw,food service establishment,2020-12-09 00:00:00,covid response,darux0j0t,csp corrected on site,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,41,5
88060,79983,5052686478.0,406,,11,3,loyolas family restaurant llc,4500 central av se ,albuquerque,nm,87108,loyolas family restaurant llc,restaurant,4500,central,av,se,food service establishment,2021-02-24 00:00:00,covid response,daevyii02,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,41,5
126470,112331,4059236571.0,406,,11,3,churchs chicken #701,2937 san mateo blvd ne,albuquerque,nm,87110,ampler chicken llc,,2937,san mateo,blvd,ne,food service establishment,2021-03-05 00:00:00,covid response,daioth4fi,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,41,5
105432,94703,5058425434.0,406,,35,3,back street grill,1919 old town rd nw #6,albuquerque,nm,87104,"back street grill, llc",,1919,old town,rd,nw,food service establishment,2020-12-04 00:00:00,covid response,da0cxovnb,csp corrected on site,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,41,5
126028,112103,5055070411.0,406,,35,3,la salita,1950 juan tabo blvd ne ste g,albuquerque,nm,87112,cindee corp,,1950,juan tabo,blvd,ne,food service establishment,2020-12-22 00:00:00,covid response,dagiuslym,csp corrected on site,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,42,5
117855,105326,,607,,35,3,speedway 8699,4720 tramway blvd ne,albuquerque,nm,87123,western refining retail llc,,4720,tramway,blvd,ne,retail - self service & prepackage foods,2021-01-20 00:00:00,covid response,dao3herry,csp corrected on site,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,42,5
126749,112491,5054598171.0,406,,11,3,taco cabana,3801 7 bar loop rd nw,albuquerque,nm,87114,tms enterprises limited partnership,,3801,7 bar loop,rd,nw,food service establishment,2021-02-18 00:00:00,covid response,daoh0xdiw,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,42,5
128328,113498,5054809800.0,406,,11,3,135 degrees bbq,1909 bellamah av nw,albuquerque,nm,87104,135 degrees bbq,,1909,bellamah,av,nw,food service establishment,2021-02-22 00:00:00,covid response,damlqlcja,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,42,5
126257,112213,5052427490.0,406,,11,3,the copper lounge,1504 central av se,albuquerque,nm,87106,petros stavros inc,,1504,central,av,se,food service establishment,2020-11-05 00:00:00,covid response,daoxnljlc,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,42,5
106413,91280,,406,,11,3,chipotle mexican grill 1698,8120 san pedro dr ne,albuquerque,nm,87113,chipotle mexican grill of colorado llc,,8120,san pedro,dr,ne,food service establishment,2021-01-12 00:00:00,covid response,dasipodig,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,43,5
114242,102208,5054408070.0,406,,6,2,tia bs la wafflearia,3710 campus av ne,albuquerque,nm,87106,la wafflearia inc,,3710,campus,av,ne,food service establishment,2021-01-27 00:00:00,covid response,da4pg4ali,unsatisfactory,not in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,43,5
115540,103319,5058312111.0,406,,11,3,bobs burgers one inc,4506 central av sw,albuquerque,nm,87105,bobs burgers one inc,,4506,central,av,sw,food service establishment,2020-11-18 00:00:00,covid response,daycvcamu,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,43,5
128190,113369,5052435476.0,406,,11,3,village inn restaurant,2340 yale blvd se,albuquerque,nm,87106,bb yale llc,,2340,yale,blvd,se,food service establishment,2020-11-23 00:00:00,covid response,darygam9u,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,43,5
126473,112334,4059236571.0,406,,11,3,churchs chicken #2109,140 98th st nw,albuquerque,nm,87121,ampler chicken llc,,140,98th,st,nw,food service establishment,2020-11-24 00:00:00,covid response,dal0t9aqe,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,43,5
128230,113407,5058311616.0,406,,11,3,xuan asian,1800 unser blvd nw ste 600,albuquerque,nm,87120,xuan nation,,1800,unser,blvd,nw,food service establishment,2020-12-30 00:00:00,covid response,da0ngb4sa,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,44,5
63651,58594,5053523910.0,601,,35,3,big lots inc 1982,465 coors blvd nw,albuquerque,nm,87121,big lots inc,retail,465,coors,blvd,nw,retail -grocery,2020-11-14 00:00:00,covid response,danuaazrj,csp corrected on site,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,44,5
99017,68522,5052931484.0,406,,35,3,taco bell 3428,12930 central av se,albuquerque,nm,87123,alvarado concept llc,,12930,central,av,se,food service establishment,2021-01-28 00:00:00,covid response,daaierl9n,csp corrected on site,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,44,5
127789,113092,5057978000.0,406,,11,3,sushi and sake llc,4214 central av se,albuquerque,nm,87108,jane dh merzweiler,,4214,central,av,se,food service establishment,2021-02-26 00:00:00,covid response,da1unz8vb,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,44,5
123673,96483,5057969020.0,406,,11,3,freddys frozen custard,131 coors blvd nw,albuquerque,nm,87121,ffc new mexico llc,,131,coors,blvd,nw,food service establishment,2021-02-23 00:00:00,covid response,dalquu1uo,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,44,5
128368,113537,5053085644.0,406,,11,3,mi cocina mexican food,6335 central av nw,albuquerque,nm,87105,maria de jesus simental-ortiz,,6335,central,av,nw,food service establishment,2021-01-14 00:00:00,covid response,dafsa75ub,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,45,5
69276,14096,5052560564.0,406,,6,2,oniells pub inc,4310 central av se,albuquerque,nm,87108,oniells pub inc,bar/restaurant,4310,central,av,se,food service establishment,2021-01-15 00:00:00,covid response,dayecah9s,unsatisfactory,not in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,45,5
127564,112979,5053088974.0,406,,35,3,charleys,10000 coors bypass blvd nw ste vc02,albuquerque,nm,87114,sheb llc,,10000,coors bypass,blvd,nw,food service establishment,2021-01-20 00:00:00,covid response,dabd6hxkm,csp corrected on site,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,45,5
288,21,,606,,11,3,walgreens 00023,5001 montgomery blvd ne ,albuquerque,nm,87112,walgreens co,walgreen's co.,5001,montgomery,blvd,ne,retail - prepackage only,2020-11-03 00:00:00,covid response,dascnbp3l,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,45,5
117224,104752,5052750828.0,406,,11,3,twisters #6,7600 jefferson st ne #29,albuquerque,nm,87109,vkc delights group llc,,7600,jefferson,st,ne,food service establishment,2021-03-10 00:00:00,covid response,daexcibsd,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,45,5
126942,112601,5058987001.0,406,,11,3,paradise hills golf course,10035 country club ln nw,albuquerque,nm,87114,24 llc dba paradise hills golf course,,10035,country club,ln,nw,food service establishment,2020-12-08 00:00:00,covid response,damnzcfpw,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,46,5
117054,104599,5053638352.0,406,,35,3,pad thai cafe thai cuisine,110 louisiana blvd se ste a,albuquerque,nm,87108,suphanee hazel,,110,louisiana,blvd,se,food service establishment,2021-03-01 00:00:00,covid response,dadgixxlb,csp corrected on site,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,46,5
116990,104545,5052682422.0,406,,35,3,999 seafood supermarket inc,5315 gibson blvd se,albuquerque,nm,87108,999 seafood supermarket inc,,5315,gibson,blvd,se,food service establishment,2021-01-05 00:00:00,covid response,dae2o5hpr,csp corrected on site,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,46,5
14985,13562,5058570050.0,406,,35,3,del norte subway,7120 wyoming blvd ne ,albuquerque,nm,87109,albuq subway inc/subway sand,restaurant,7120,wyoming,blvd,ne,food service establishment,2020-11-11 00:00:00,covid response,dasazc8wc,csp corrected on site,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,46,5
83906,76426,7703267022.0,406,,11,3,waffle house,2250 yale av se ,albuquerque,nm,87106,donald love,restaurant,2250,yale,av,se,food service establishment,2021-01-25 00:00:00,covid response,dab9tkgi6,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,46,5
128384,113553,5058975933.0,406,,11,3,the whole enchilada,10701 corrales rd nw ste 25,albuquerque,nm,87114,el michoacano llc,,10701,corrales,rd,nw,food service establishment,2020-12-30 00:00:00,covid response,da1phg1eb,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,47,5
124034,110650,5054507897.0,406,,11,3,burgers n more,5500 central av sw,albuquerque,nm,87105,julian torrez,,5500,central,av,sw,food service establishment,2021-02-02 00:00:00,covid response,dayddcrxa,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,47,5
128328,113498,5054809800.0,406,,11,3,135 degrees bbq,1909 bellamah av nw,albuquerque,nm,87104,135 degrees bbq,,1909,bellamah,av,nw,food service establishment,2021-02-22 00:00:00,covid response,damlqlcja,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,47,5
74856,68522,5058993663.0,406,,11,3,taco bell  23838,6551 paradise blvd nw ,albuquerque,nm,87114,alvarado concept llc,,6551,paradise,blvd,nw,food service establishment,2020-12-10 00:00:00,covid response,dacskkxe9,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,47,5
127204,112745,6194906353.0,406,,11,3,last call mexican eatery,6261 riverside plaza ln nw ste a1,albuquerque,nm,87120,last call #3 llc,,6261,riverside plaza,ln,nw,food service establishment,2021-02-24 00:00:00,covid response,daseniveu,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,47,5
127632,113008,5055543698.0,406,,11,3,foodtopia restaurant,313 central av ste b,albuquerque,nm,87102,foodtopia restaurant,,313,central,av,,food service establishment,2021-01-22 00:00:00,covid response,darvbtokd,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,48,5
125678,111923,5052421718.0,409,,11,3,mission achievement and success,4801 ross pl se,albuquerque,nm,87106,canteen of central nm,,4801,ross,pl,se,non school,2021-02-03 00:00:00,covid response,daaoiasgk,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,48,5
118846,106145,5058841147.0,406,,11,3,mariscos la playa,5210 a san mateo blvd ne,albuquerque,nm,87109,mariscos la playa inc,,5210 a,san mateo,blvd,ne,food service establishment,2021-01-06 00:00:00,covid response,daqoryfpd,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,48,5
126686,112463,5055085888.0,607,,35,3,dallas corner store,7720 central av se,albuquerque,nm,87108-2241,mohammad kahalah,,7720,central,av,se,retail - self service & prepackage foods,2020-12-30 00:00:00,covid response,dahhdrdhq,csp corrected on site,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,48,5
127962,113187,5053083869.0,406,,11,3,lucky wok,4501 4th st i,albuquerque,nm,87107,phung k hua,,4501,4th,st,,food service establishment,2021-02-17 00:00:00,covid response,danhgufgq,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,48,5
127775,113087,5053237272.0,406,,11,3,papa johns pizza,9500 montgomery blvd ne unit 11,albuquerque,nm,87111,working better together llc,,9500,montgomery,blvd,ne,food service establishment,2021-02-24 00:00:00,covid response,da0129369,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,49,5
4719,3935,5053453014.0,601,,35,3,john brooks supermart 270,1130 candelaria rd nw ,albuquerque,nm,87107,g & l brooks enterprises inc,grocery,1130,candelaria,rd,nw,retail -grocery,2020-11-19 00:00:00,covid response,da5og1bai,csp corrected on site,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,49,5
47760,44953,5058837615.0,406,,35,3,blakes lotaburger 24,3806 montgomery blvd ne ,albuquerque,nm,87109,blakes lotaburger llc,restaurant,3806,montgomery,blvd,ne,food service establishment,2020-11-04 00:00:00,covid response,dadg0xjxi,csp corrected on site,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,49,5
115341,103158,,406,,11,3,mykonos cafe,5900 eubank st ne ste e18,albuquerque,nm,87111,milos llc,,5900,eubank,st,ne,food service establishment,2021-02-22 00:00:00,routine food inspection,darv6c5s1,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,49,5
107883,96809,5058902660.0,406,,11,3,panera bread #610055,3550 nm-528,albuquerque,nm,87114,"paradise bakery & cafe, inc",,3550,nm-528,,,food service establishment,2020-11-02 00:00:00,covid response,dabkyuby7,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,49,5
128051,113257,5057100096.0,406,,35,3,muy delicioso,5916 holly av ne,albuquerque,nm,87113,muy delicioso,,5916,holly,av,ne,food service establishment,2020-12-02 00:00:00,covid response,dalxwyx2f,csp corrected on site,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,50,5
104506,93922,5052982447.0,601,,11,3,sprouts farmers market,11201 montgomery blvd ne,albuquerque,nm,87111,sunflower farmers markets llc,,11201,montgomery,blvd,ne,retail -grocery,2020-11-09 00:00:00,covid response,davkgjex1,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,50,5
50611,47417,5058581257.0,606,,35,3,health haven,1619 san mateo ne ,albuquerque,nm,87110,health haven,retail health food store,1619,san mateo,,ne,retail - prepackage only,2021-03-15 00:00:00,covid response,daaoamb8y,csp corrected on site,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,50,5
104759,86617,5052666251.0,406,,11,3,firehouse subs,4411 san mateo ne ste e9,albuquerque,nm,87109,lucaba llc,,4411,san mateo,,ne,food service establishment,2021-01-14 00:00:00,covid response,dag2v0scc,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,50,5
31584,29406,5058840706.0,406,,11,3,saigon restaurant,6001 san mateo blvd ne ste d4,albuquerque,nm,87109,vicky l. truong,restaurant,6001,san mateo,blvd,ne,food service establishment,2020-11-05 00:00:00,covid response,dadik9yef,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,50,5
128031,113239,,406,,35,3,kamikaze kitchen llc,3517 wyoming blvd ne ste d,albuquerque,nm,87111,kamikaze kitchen llc,,3517,wyoming,blvd,ne,food service establishment,2020-12-29 00:00:00,covid response,darpni2kh,csp corrected on site,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,51,5
128386,113555,5052552555.0,406,,11,3,gambei wellness spa,1016 lomas blvd nw,albuquerque,nm,87102,gambei wellness spa,,1016,lomas,blvd,nw,food service establishment,2020-11-30 00:00:00,covid response,dacwzpboo,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,51,5
127923,113163,5053441177.0,402,,11,3,love and care child development,5407 4th st nw,albuquerque,nm,87107,angelica marquez,,5407,4th,st,nw,childcare,2021-02-03 00:00:00,covid response,dab0l0i0g,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,51,5
63438,7736,5053460135.0,601,,11,3,target store t-2031,6100 paseo del norte blvd ne ,albuquerque,nm,87113,target corporation,retail store,6100,paseo del norte,blvd,ne,retail -grocery,2020-11-14 00:00:00,covid response,da0128731,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,51,5
15786,14323,5058228855.0,406,,35,3,stoneface tavern,8201 san pedro dr ne,albuquerque,nm,87113,mcccviii llc,bar & restaurant,8201,san pedro,dr,ne,food service establishment,2020-11-02 00:00:00,covid response,daxquqmjv,csp corrected on site,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,51,5
85140,77446,5057923454.0,406,,35,3,subway 36875,10401 golf course rd ne ste 106,albuquerque,nm,87114,bermudez shorts inc dba subway,restaurant,10401,golf course,rd,ne,food service establishment,2021-02-26 00:00:00,covid response,da40j0rmm,csp corrected on site,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,52,5
128258,113433,5058988988.0,406,,11,3,chick fil a at cottonwood fsr,3801 ellison rd nw,albuquerque,nm,87114,margaret r wilson,,3801,ellison,rd,nw,food service establishment,2021-02-19 00:00:00,covid response,dak6ravir,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,52,5
75683,1272,,601,,11,3,albertsons 905,2910 juan tabo blvd ne ,albuquerque,nm,87112,albertsons,groc/bkry/rest,2910,juan tabo,blvd,ne,retail -grocery,2020-11-09 00:00:00,covid response,dalhalusk,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,52,5
127317,112827,5058815151.0,406,,11,3,stripes burrito co,2204 menaul blvd ne,albuquerque,nm,87107,stripes biscuit co,,2204,menaul,blvd,ne,food service establishment,2021-02-04 00:00:00,covid response,dahuwevfb,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,52,5
46926,36280,5052686611.0,601,,11,3,wal mart super center 0831,301 san mateo blvd se ,albuquerque,nm,87108,wal mart stores east  lp,supermarket,301,san mateo,blvd,se,retail -grocery,2020-11-12 00:00:00,covid response,dapqzkhcb,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,52,5
120897,107887,5058990850.0,406,,11,3,five guys burgers and fries,3400 nm 528 nw,albuquerque,nm,87114,five guys operations llc,,3400,nm 528,,nw,food service establishment,2021-01-27 00:00:00,covid response,dak6026ak,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,53,5
113933,101948,5052174300.0,1002,,11,3,new mexicos best kettle korn,10605 central av nw,albuquerque,nm,87121,lucille herrera,,10605,central,av,nw,mobile food unit,2020-11-05 00:00:00,covid response,daixh3a4q,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,53,5
4603,3827,,402,,35,3,kinder care learn ctr 324,5701 mcleod rd ne ,albuquerque,nm,87109,kindercare learing center,inst kitchen/pool,5701,mcleod,rd,ne,childcare,2020-12-11 00:00:00,covid response,dardiuwoz,csp corrected on site,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,53,5
107883,96809,5058902660.0,406,,11,3,panera bread #610055,3550 nm-528,albuquerque,nm,87114,"paradise bakery & cafe, inc",,3550,nm-528,,,food service establishment,2020-11-02 00:00:00,covid response,dabkyuby7,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,53,5
128407,113574,5053053499.0,606,,11,3,dollar tree,5001 montgomery blvd ne a-19,albuquerque,nm,87109,dollar tree stores inc.,,5001,montgomery,blvd,ne,retail - prepackage only,2021-01-13 00:00:00,covid response,da7hzin2f,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,53,5
103601,69406,5055084368.0,501,,11,3,marble brewery westside tap room,5740 night whisper rd nw,albuquerque,nm,87114,marble brewery inc,,5740,night whisper,rd,nw,bar,2021-01-26 00:00:00,covid response,da4hfig1i,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,54,5
128006,113220,5053455746.0,406,,11,3,wendys,3601 4th st nw,albuquerque,nm,87107,wen new mexico llc,,3601,4th,st,nw,food service establishment,2021-03-02 00:00:00,covid response,da0kev2ms,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,54,5
44430,41979,5053448282.0,406,,35,3,pf changs china bistro,4440 the 25 way ne ,albuquerque,nm,87109,pf changs china bistro,restaurant,4440,the 25 way,,ne,food service establishment,2021-02-04 00:00:00,covid response,dapscqnnm,csp corrected on site,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,54,5
3066,1272,5058838706.0,601,,11,3,albertsons 904,4950 montgomery blvd ne ,albuquerque,nm,87108,albertsons,bakery/deli/meat/reti,4950,montgomery,blvd,ne,retail -grocery,2020-11-06 00:00:00,covid response,dafkkcfib,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,54,5
128076,113278,9097254137.0,406,,11,3,green gene,2300 central av sw,albuquerque,nm,87106,dr colin ford,,2300,central,av,sw,food service establishment,2020-12-17 00:00:00,covid response,daslunoy0,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,54,5
128230,113407,5058311616.0,406,,11,3,xuan asian,1800 unser blvd nw ste 600,albuquerque,nm,87120,xuan nation,,1800,unser,blvd,nw,food service establishment,2020-12-30 00:00:00,covid response,da0ngb4sa,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,55,5
117221,104754,5052750828.0,406,,35,3,twisters #14,425 eubank blvd ne,albuquerque,nm,87123,vkc delights group llc,,425,eubank,blvd,ne,food service establishment,2020-12-07 00:00:00,covid response,da0rfrvtk,csp corrected on site,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,55,5
126625,112429,5053554694.0,406,,35,3,panera 6022,4021 coors blvd nw,albuquerque,nm,87120,"panera, llc",,4021,coors,blvd,nw,food service establishment,2020-12-08 00:00:00,covid response,daww66yhn,csp corrected on site,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,55,5
128054,113260,5058331333.0,608,,11,3,carneceria cuauhtemoc,9601 sage rd sw ste a,albuquerque,nm,87121,german garcia grado,,9601,sage,rd,sw,retail - deli,2020-11-10 00:00:00,covid response,dacxlnmuk,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,55,5
125524,111832,5059087779.0,406,,11,3,lu lu kitchen,315 gold sw,albuquerque,nm,87102,xin zhangh,,315,gold,,sw,food service establishment,2020-12-16 00:00:00,covid response,damz2tkzs,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,55,5
91499,78660,4017651500.0,606,,11,3,cvs pharmacy inc 8981,7900 central av sw ,albuquerque,nm,87121,cvs pharmacy inc,,7900,central,av,sw,retail - prepackage only,2020-12-02 00:00:00,covid response,davp7v6fo,approved,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,False,56,5
75766,55859,5053210196.0,406,,35,3,i scream ice cream,2000 carlisle blvd ne ,albuquerque,nm,87110,bill warren,ice cream,2000,carlisle,blvd,ne,food service establishment,2021-03-08 00:00:00,covid response,da4dikg8f,csp corrected on site,in compliance,04c210,facility is following current covid safe practices for employee mask use?,,True,56,5
